US States,Year,Ethnicity,Gender,Heart Disease Type,Age range,Data_Value/100_000 People
ID,2015.0,Overall,Women,Heart failure,Ages 65 years and older,457.81842105263155
ID,2015.0,White,Overall,All heart disease,Ages 35-64 years,82.30714285714286
ID,2015.0,White,Overall,All heart disease,Ages 65 years and older,1073.9619047619049
ID,2015.0,White,Overall,All stroke,Ages 35-64 years,12.473809523809523
ID,2015.0,White,Overall,All stroke,Ages 65 years and older,263.97857142857146
ID,2015.0,White,Overall,Cardiovascular disease (CVD),Ages 35-64 years,100.69999999999999
ID,2015.0,White,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1430.7333333333333
ID,2015.0,White,Overall,Coronary heart disease (CHD),Ages 35-64 years,52.14047619047619
ID,2015.0,White,Overall,Coronary heart disease (CHD),Ages 65 years and older,552.552380952381
ID,2015.0,White,Overall,Heart failure,Ages 35-64 years,11.926190476190477
ID,2015.0,White,Overall,Heart failure,Ages 65 years and older,508.9380952380953
ID,2016.0,American Indian/Alaska Native,Overall,All heart disease,Ages 35-64 years,106.78333333333335
ID,2016.0,American Indian/Alaska Native,Overall,All stroke,Ages 35-64 years,14.616666666666667
ID,2016.0,American Indian/Alaska Native,Overall,Cardiovascular disease (CVD),Ages 35-64 years,125.89999999999999
ID,2016.0,American Indian/Alaska Native,Overall,Coronary heart disease (CHD),Ages 35-64 years,52.76666666666667
ID,2016.0,American Indian/Alaska Native,Overall,Heart failure,Ages 35-64 years,17.516666666666666
ID,2016.0,Asian/Pacific Islander,Overall,All heart disease,Ages 35-64 years,44.6
ID,2016.0,Asian/Pacific Islander,Overall,All heart disease,Ages 65 years and older,575.0
ID,2016.0,Asian/Pacific Islander,Overall,All stroke,Ages 35-64 years,12.76
ID,2016.0,Asian/Pacific Islander,Overall,All stroke,Ages 65 years and older,236.4
ID,2016.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 35-64 years,58.7
ID,2016.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 65 years and older,766.3
ID,2016.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 35-64 years,24.259999999999998
ID,2016.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 65 years and older,240.8
ID,2016.0,Asian/Pacific Islander,Overall,Heart failure,Ages 35-64 years,4.84
ID,2016.0,Asian/Pacific Islander,Overall,Heart failure,Ages 65 years and older,207.4
ID,2016.0,Black (Non-Hispanic),Overall,All heart disease,Ages 35-64 years,135.75
ID,2016.0,Black (Non-Hispanic),Overall,All stroke,Ages 35-64 years,30.2
ID,2016.0,Black (Non-Hispanic),Overall,Cardiovascular disease (CVD),Ages 35-64 years,165.35
ID,2016.0,Black (Non-Hispanic),Overall,Coronary heart disease (CHD),Ages 35-64 years,81.5
ID,2016.0,Black (Non-Hispanic),Overall,Heart failure,Ages 35-64 years,33.65
ID,2016.0,Hispanic,Overall,All heart disease,Ages 35-64 years,44.541666666666664
ID,2016.0,Hispanic,Overall,All heart disease,Ages 65 years and older,617.98
ID,2016.0,Hispanic,Overall,All stroke,Ages 35-64 years,12.429166666666667
ID,2016.0,Hispanic,Overall,All stroke,Ages 65 years and older,206.38000000000002
ID,2016.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 35-64 years,61.3125
ID,2016.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 65 years and older,913.7
ID,2016.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 35-64 years,27.337500000000002
ID,2016.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 65 years and older,383.86
ID,2016.0,Hispanic,Overall,Heart failure,Ages 35-64 years,6.795833333333333
ID,2016.0,Hispanic,Overall,Heart failure,Ages 65 years and older,276.58000000000004
ID,2016.0,Overall,Men,All heart disease,Ages 35-64 years,109.51951219512196
ID,2016.0,Overall,Men,All heart disease,Ages 65 years and older,1258.5282051282052
ID,2016.0,Overall,Men,All stroke,Ages 35-64 years,15.614634146341464
ID,2016.0,Overall,Men,All stroke,Ages 65 years and older,247.89743589743588
ID,2016.0,Overall,Men,Cardiovascular disease (CVD),Ages 35-64 years,133.5878048780488
ID,2016.0,Overall,Men,Cardiovascular disease (CVD),Ages 65 years and older,1625.2820512820513
ID,2016.0,Overall,Men,Coronary heart disease (CHD),Ages 35-64 years,72.73902439024391
ID,2016.0,Overall,Men,Coronary heart disease (CHD),Ages 65 years and older,747.0
ID,2016.0,Overall,Men,Heart failure,Ages 35-64 years,17.68780487804878
ID,2016.0,Overall,Men,Heart failure,Ages 65 years and older,588.3256410256411
ID,2016.0,Overall,Overall,All heart disease,Ages 35-64 years,78.37380952380951
ID,2016.0,Overall,Overall,All heart disease,Ages 65 years and older,1052.502380952381
ID,2016.0,Overall,Overall,All stroke,Ages 35-64 years,12.769047619047617
ID,2016.0,Overall,Overall,All stroke,Ages 65 years and older,257.9690476190476
ID,2016.0,Overall,Overall,Cardiovascular disease (CVD),Ages 35-64 years,97.55238095238094
ID,2016.0,Overall,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1402.4357142857143
ID,2016.0,Overall,Overall,Coronary heart disease (CHD),Ages 35-64 years,49.78333333333334
ID,2016.0,Overall,Overall,Coronary heart disease (CHD),Ages 65 years and older,552.5309523809524
ID,2016.0,Overall,Overall,Heart failure,Ages 35-64 years,12.483333333333333
ID,2016.0,Overall,Overall,Heart failure,Ages 65 years and older,521.6190476190476
ID,2016.0,Overall,Women,All heart disease,Ages 35-64 years,45.48780487804878
ID,2016.0,Overall,Women,All heart disease,Ages 65 years and older,888.3000000000001
ID,2016.0,Overall,Women,All stroke,Ages 35-64 years,11.939024390243903
ID,2016.0,Overall,Women,All stroke,Ages 65 years and older,276.8921052631579
ID,2016.0,Overall,Women,Cardiovascular disease (CVD),Ages 35-64 years,65.40731707317073
ID,2016.0,Overall,Women,Cardiovascular disease (CVD),Ages 65 years and older,1248.9605263157894
ID,2016.0,Overall,Women,Coronary heart disease (CHD),Ages 35-64 years,26.880487804878047
ID,2016.0,Overall,Women,Coronary heart disease (CHD),Ages 65 years and older,387.7184210526316
ID,2016.0,Overall,Women,Heart failure,Ages 35-64 years,9.63170731707317
ID,2016.0,Overall,Women,Heart failure,Ages 65 years and older,472.6842105263158
ID,2016.0,White,Overall,All heart disease,Ages 35-64 years,81.1
ID,2016.0,White,Overall,All heart disease,Ages 65 years and older,1081.7785714285715
ID,2016.0,White,Overall,All stroke,Ages 35-64 years,12.72857142857143
ID,2016.0,White,Overall,All stroke,Ages 65 years and older,260.1619047619048
ID,2016.0,White,Overall,Cardiovascular disease (CVD),Ages 35-64 years,100.97142857142858
ID,2016.0,White,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1428.4404761904761
ID,2016.0,White,Overall,Coronary heart disease (CHD),Ages 35-64 years,52.24761904761905
ID,2016.0,White,Overall,Coronary heart disease (CHD),Ages 65 years and older,561.5547619047619
ID,2016.0,White,Overall,Heart failure,Ages 35-64 years,12.964285714285714
ID,2016.0,White,Overall,Heart failure,Ages 65 years and older,536.2595238095239
ID,2017.0,American Indian/Alaska Native,Overall,All heart disease,Ages 35-64 years,113.60000000000001
ID,2017.0,American Indian/Alaska Native,Overall,All stroke,Ages 35-64 years,14.816666666666668
ID,2017.0,American Indian/Alaska Native,Overall,Cardiovascular disease (CVD),Ages 35-64 years,123.13333333333334
ID,2017.0,American Indian/Alaska Native,Overall,Coronary heart disease (CHD),Ages 35-64 years,52.833333333333336
ID,2017.0,American Indian/Alaska Native,Overall,Heart failure,Ages 35-64 years,16.066666666666666
ID,2017.0,Asian/Pacific Islander,Overall,All heart disease,Ages 35-64 years,41.019999999999996
ID,2017.0,Asian/Pacific Islander,Overall,All heart disease,Ages 65 years and older,522.2
ID,2017.0,Asian/Pacific Islander,Overall,All stroke,Ages 35-64 years,10.98
ID,2017.0,Asian/Pacific Islander,Overall,All stroke,Ages 65 years and older,244.1
ID,2017.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 35-64 years,58.92
ID,2017.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 65 years and older,767.1
ID,2017.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 35-64 years,25.7
ID,2017.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 65 years and older,249.3
ID,2017.0,Asian/Pacific Islander,Overall,Heart failure,Ages 35-64 years,5.66
ID,2017.0,Asian/Pacific Islander,Overall,Heart failure,Ages 65 years and older,205.6
ID,2017.0,Black (Non-Hispanic),Overall,All heart disease,Ages 35-64 years,131.6
ID,2017.0,Black (Non-Hispanic),Overall,All stroke,Ages 35-64 years,31.15
ID,2017.0,Black (Non-Hispanic),Overall,Cardiovascular disease (CVD),Ages 35-64 years,170.55
ID,2017.0,Black (Non-Hispanic),Overall,Coronary heart disease (CHD),Ages 35-64 years,81.35
ID,2017.0,Black (Non-Hispanic),Overall,Heart failure,Ages 35-64 years,33.65
ID,2017.0,Hispanic,Overall,All heart disease,Ages 35-64 years,47.949999999999996
ID,2017.0,Hispanic,Overall,All heart disease,Ages 65 years and older,603.36
ID,2017.0,Hispanic,Overall,All stroke,Ages 35-64 years,13.658333333333333
ID,2017.0,Hispanic,Overall,All stroke,Ages 65 years and older,214.42
ID,2017.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 35-64 years,61.47083333333333
ID,2017.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 65 years and older,919.64
ID,2017.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 35-64 years,27.349999999999998
ID,2017.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 65 years and older,368.46
ID,2017.0,Hispanic,Overall,Heart failure,Ages 35-64 years,6.941666666666666
ID,2017.0,Hispanic,Overall,Heart failure,Ages 65 years and older,269.08000000000004
ID,2017.0,Overall,Men,All heart disease,Ages 35-64 years,108.05121951219513
ID,2017.0,Overall,Men,All heart disease,Ages 65 years and older,1275.0461538461539
ID,2017.0,Overall,Men,All stroke,Ages 35-64 years,15.648780487804878
ID,2017.0,Overall,Men,All stroke,Ages 65 years and older,254.06666666666666
ID,2017.0,Overall,Men,Cardiovascular disease (CVD),Ages 35-64 years,129.68780487804878
ID,2017.0,Overall,Men,Cardiovascular disease (CVD),Ages 65 years and older,1634.2871794871794
ID,2017.0,Overall,Men,Coronary heart disease (CHD),Ages 35-64 years,70.74878048780488
ID,2017.0,Overall,Men,Coronary heart disease (CHD),Ages 65 years and older,728.425641025641
ID,2017.0,Overall,Men,Heart failure,Ages 35-64 years,18.38048780487805
ID,2017.0,Overall,Men,Heart failure,Ages 65 years and older,602.9692307692308
ID,2017.0,Overall,Overall,All heart disease,Ages 35-64 years,76.62619047619049
ID,2017.0,Overall,Overall,All heart disease,Ages 65 years and older,1074.7261904761904
ID,2017.0,Overall,Overall,All stroke,Ages 35-64 years,12.733333333333333
ID,2017.0,Overall,Overall,All stroke,Ages 65 years and older,258.6666666666667
ID,2017.0,Overall,Overall,Cardiovascular disease (CVD),Ages 35-64 years,95.3452380952381
ID,2017.0,Overall,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1432.8428571428572
ID,2017.0,Overall,Overall,Coronary heart disease (CHD),Ages 35-64 years,48.892857142857146
ID,2017.0,Overall,Overall,Coronary heart disease (CHD),Ages 65 years and older,538.8904761904762
ID,2017.0,Overall,Overall,Heart failure,Ages 35-64 years,12.600000000000001
ID,2017.0,Overall,Overall,Heart failure,Ages 65 years and older,532.1023809523809
ID,2017.0,Overall,Women,All heart disease,Ages 35-64 years,46.417073170731705
ID,2017.0,Overall,Women,All heart disease,Ages 65 years and older,913.6999999999999
ID,2017.0,Overall,Women,All stroke,Ages 35-64 years,12.163414634146342
ID,2017.0,Overall,Women,All stroke,Ages 65 years and older,280.9947368421052
ID,2017.0,Overall,Women,Cardiovascular disease (CVD),Ages 35-64 years,64.41219512195123
ID,2017.0,Overall,Women,Cardiovascular disease (CVD),Ages 65 years and older,1273.192105263158
ID,2017.0,Overall,Women,Coronary heart disease (CHD),Ages 35-64 years,26.18048780487805
ID,2017.0,Overall,Women,Coronary heart disease (CHD),Ages 65 years and older,387.38157894736844
ID,2017.0,Overall,Women,Heart failure,Ages 35-64 years,9.341463414634147
ID,2017.0,Overall,Women,Heart failure,Ages 65 years and older,483.5736842105263
ID,2017.0,White,Overall,All heart disease,Ages 35-64 years,80.34761904761905
ID,2017.0,White,Overall,All heart disease,Ages 65 years and older,1107.607142857143
ID,2017.0,White,Overall,All stroke,Ages 35-64 years,12.55
ID,2017.0,White,Overall,All stroke,Ages 65 years and older,260.42857142857144
ID,2017.0,White,Overall,Cardiovascular disease (CVD),Ages 35-64 years,98.59285714285713
ID,2017.0,White,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1460.202380952381
ID,2017.0,White,Overall,Coronary heart disease (CHD),Ages 35-64 years,51.273809523809526
ID,2017.0,White,Overall,Coronary heart disease (CHD),Ages 65 years and older,548.1595238095239
ID,2017.0,White,Overall,Heart failure,Ages 35-64 years,13.152380952380952
ID,2017.0,White,Overall,Heart failure,Ages 65 years and older,547.3714285714285
ID,2018.0,American Indian/Alaska Native,Overall,All heart disease,Ages 35-64 years,131.1
ID,2018.0,American Indian/Alaska Native,Overall,All stroke,Ages 35-64 years,18.016666666666666
ID,2018.0,American Indian/Alaska Native,Overall,Cardiovascular disease (CVD),Ages 35-64 years,143.95
ID,2018.0,American Indian/Alaska Native,Overall,Coronary heart disease (CHD),Ages 35-64 years,58.01666666666667
ID,2018.0,American Indian/Alaska Native,Overall,Heart failure,Ages 35-64 years,24.7
ID,2018.0,Asian/Pacific Islander,Overall,All heart disease,Ages 35-64 years,42.6
ID,2018.0,Asian/Pacific Islander,Overall,All heart disease,Ages 65 years and older,486.4
ID,2018.0,Asian/Pacific Islander,Overall,All stroke,Ages 35-64 years,11.24
ID,2018.0,Asian/Pacific Islander,Overall,All stroke,Ages 65 years and older,229.0
ID,2018.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 35-64 years,62.080000000000005
ID,2018.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 65 years and older,746.2
ID,2018.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 35-64 years,26.9
ID,2018.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 65 years and older,240.1
ID,2018.0,Asian/Pacific Islander,Overall,Heart failure,Ages 35-64 years,6.56
ID,2018.0,Asian/Pacific Islander,Overall,Heart failure,Ages 65 years and older,194.9
ID,2018.0,Black (Non-Hispanic),Overall,All heart disease,Ages 35-64 years,121.5
ID,2018.0,Black (Non-Hispanic),Overall,All stroke,Ages 35-64 years,27.9
ID,2018.0,Black (Non-Hispanic),Overall,Cardiovascular disease (CVD),Ages 35-64 years,164.65
ID,2018.0,Black (Non-Hispanic),Overall,Coronary heart disease (CHD),Ages 35-64 years,73.9
ID,2018.0,Black (Non-Hispanic),Overall,Heart failure,Ages 35-64 years,33.45
ID,2018.0,Hispanic,Overall,All heart disease,Ages 35-64 years,47.94583333333333
ID,2018.0,Hispanic,Overall,All heart disease,Ages 65 years and older,568.92
ID,2018.0,Hispanic,Overall,All stroke,Ages 35-64 years,13.1
ID,2018.0,Hispanic,Overall,All stroke,Ages 65 years and older,211.95999999999998
ID,2018.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 35-64 years,58.65416666666667
ID,2018.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 65 years and older,832.6600000000001
ID,2018.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 35-64 years,27.287499999999998
ID,2018.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 65 years and older,355.65999999999997
ID,2018.0,Hispanic,Overall,Heart failure,Ages 35-64 years,7.366666666666667
ID,2018.0,Hispanic,Overall,Heart failure,Ages 65 years and older,264.52
ID,2018.0,Overall,Men,All heart disease,Ages 35-64 years,110.62682926829268
ID,2018.0,Overall,Men,All heart disease,Ages 65 years and older,1256.0051282051281
ID,2018.0,Overall,Men,All stroke,Ages 35-64 years,15.360975609756096
ID,2018.0,Overall,Men,All stroke,Ages 65 years and older,238.5897435897436
ID,2018.0,Overall,Men,Cardiovascular disease (CVD),Ages 35-64 years,131.85853658536584
ID,2018.0,Overall,Men,Cardiovascular disease (CVD),Ages 65 years and older,1599.2102564102563
ID,2018.0,Overall,Men,Coronary heart disease (CHD),Ages 35-64 years,69.05121951219512
ID,2018.0,Overall,Men,Coronary heart disease (CHD),Ages 65 years and older,699.4487179487179
ID,2018.0,Overall,Men,Heart failure,Ages 35-64 years,19.721951219512196
ID,2018.0,Overall,Men,Heart failure,Ages 65 years and older,596.5871794871795
ID,2018.0,Overall,Overall,All heart disease,Ages 35-64 years,76.72142857142858
ID,2018.0,Overall,Overall,All heart disease,Ages 65 years and older,1064.4738095238095
ID,2018.0,Overall,Overall,All stroke,Ages 35-64 years,12.576190476190478
ID,2018.0,Overall,Overall,All stroke,Ages 65 years and older,249.1809523809524
ID,2018.0,Overall,Overall,Cardiovascular disease (CVD),Ages 35-64 years,94.93809523809524
ID,2018.0,Overall,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1397.4690476190476
ID,2018.0,Overall,Overall,Coronary heart disease (CHD),Ages 35-64 years,46.97380952380953
ID,2018.0,Overall,Overall,Coronary heart disease (CHD),Ages 65 years and older,529.1880952380952
ID,2018.0,Overall,Overall,Heart failure,Ages 35-64 years,13.452380952380953
ID,2018.0,Overall,Overall,Heart failure,Ages 65 years and older,534.9071428571428
ID,2018.0,Overall,Women,All heart disease,Ages 35-64 years,48.57073170731707
ID,2018.0,Overall,Women,All heart disease,Ages 65 years and older,899.921052631579
ID,2018.0,Overall,Women,All stroke,Ages 35-64 years,11.93170731707317
ID,2018.0,Overall,Women,All stroke,Ages 65 years and older,261.7394736842105
ID,2018.0,Overall,Women,Cardiovascular disease (CVD),Ages 35-64 years,64.33658536585367
ID,2018.0,Overall,Women,Cardiovascular disease (CVD),Ages 65 years and older,1249.0078947368422
ID,2018.0,Overall,Women,Coronary heart disease (CHD),Ages 35-64 years,24.60487804878049
ID,2018.0,Overall,Women,Coronary heart disease (CHD),Ages 65 years and older,369.33947368421053
ID,2018.0,Overall,Women,Heart failure,Ages 35-64 years,10.0
ID,2018.0,Overall,Women,Heart failure,Ages 65 years and older,479.9605263157895
ID,2018.0,White,Overall,All heart disease,Ages 35-64 years,82.97619047619048
ID,2018.0,White,Overall,All heart disease,Ages 65 years and older,1095.9095238095238
